source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.csuchico.edu,HTTP/1.0,581,15,448,2,0.000516,0.000075,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,581,14,392,2,0.000515,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,582,15,448,2,0.000499,0.000066,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,582,14,392,2,0.000454,0.000039,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.0,583,15,448,2,0.000473,0.000059,0.000019
192.168.0.1,www.csuchico.edu,HTTP/1.1,583,14,392,2,0.000445,0.000058,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,584,15,448,2,0.000423,0.000041,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,584,14,392,2,0.000444,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,585,15,448,2,0.000436,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,585,14,392,2,0.000431,0.000050,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,586,15,448,2,0.000431,0.000046,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,586,14,392,2,0.000418,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,587,15,448,2,0.000476,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,587,14,392,2,0.000439,0.000038,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,588,15,448,2,0.000465,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,588,14,392,2,0.000445,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,589,15,448,2,0.000441,0.000054,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,589,14,392,2,0.000475,0.000041,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,590,15,448,2,0.000436,0.000049,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.1,590,14,392,2,0.000513,0.000044,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,591,15,448,2,0.000431,0.000052,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,591,14,392,2,0.000459,0.000068,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,592,15,448,2,0.000419,0.000051,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,592,14,392,2,0.000445,0.000041,0.000016
192.168.0.1,www.csuchico.edu,HTTP/1.0,593,15,448,2,0.000435,0.000050,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,593,14,392,2,0.000536,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,594,15,448,2,0.000431,0.000051,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,594,14,392,2,0.000442,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,595,15,448,2,0.000497,0.000061,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,595,14,392,2,0.000429,0.000041,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,596,15,448,2,0.000443,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,596,14,392,2,0.000423,0.000046,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,597,15,448,2,0.000492,0.000057,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,597,14,392,2,0.000497,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,598,15,448,2,0.000422,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,598,14,392,2,0.000478,0.000037,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,599,15,448,2,0.000426,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,599,14,392,2,0.000453,0.000047,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,600,15,448,2,0.000416,0.000055,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,600,14,392,2,0.000430,0.000045,0.000019
192.168.0.1,www.csuchico.edu,HTTP/1.0,601,15,448,2,0.000464,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,601,14,392,2,0.000431,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,602,15,448,2,0.000475,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,602,14,392,2,0.000427,0.000053,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,603,15,448,2,0.000497,0.000052,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,603,14,392,2,0.000424,0.000040,0.000024
192.168.0.1,www.csuchico.edu,HTTP/1.0,604,15,448,2,0.000605,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,604,14,392,2,0.000432,0.000060,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,605,15,448,2,0.000420,0.000051,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,605,14,392,2,0.000436,0.000070,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,606,15,448,2,0.000458,0.000055,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,606,14,392,2,0.000436,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,607,15,448,2,0.000434,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,607,14,392,2,0.000444,0.000050,0.000017
192.168.0.1,www.csuchico.edu,HTTP/1.0,608,15,448,2,0.000466,0.000036,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,608,14,392,2,0.000427,0.000075,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,609,15,448,2,0.000432,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,609,14,392,2,0.000432,0.000050,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,610,15,448,2,0.000455,0.000077,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,610,14,392,2,0.000464,0.000042,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,611,15,448,2,0.001075,0.000108,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,611,14,392,2,0.000438,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,612,15,448,2,0.000439,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,612,14,392,2,0.000883,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,613,15,448,2,0.000446,0.000056,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,613,14,392,2,0.000429,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,614,15,448,2,0.000445,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,614,14,392,2,0.000428,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,615,15,448,2,0.000429,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,615,14,392,2,0.000420,0.000047,0.000006
192.168.0.1,www.csuchico.edu,HTTP/1.0,616,15,448,2,0.000426,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,616,14,392,2,0.000495,0.000064,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,617,15,448,2,0.000534,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,617,14,392,2,0.000428,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,618,15,448,2,0.000459,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,618,14,392,2,0.000432,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,619,15,448,2,0.000425,0.000058,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,619,14,392,2,0.000447,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,620,15,448,2,0.000452,0.000052,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,620,14,392,2,0.000453,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,621,15,448,2,0.000474,0.000062,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,621,14,392,2,0.000448,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,622,15,448,2,0.000427,0.000044,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,622,14,392,2,0.000465,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,623,15,448,2,0.000426,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,623,14,392,2,0.000486,0.000050,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,624,15,448,2,0.000443,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,624,14,392,2,0.000502,0.000050,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.0,625,15,448,2,0.000560,0.000041,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,625,14,392,2,0.000427,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,626,15,448,2,0.000637,0.000046,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,626,14,392,2,0.000467,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,627,15,448,2,0.000490,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,627,14,392,2,0.000428,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,628,15,448,2,0.000446,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,628,14,392,2,0.000427,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,629,15,448,2,0.000437,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,629,14,392,2,0.000444,0.000056,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,630,15,448,2,0.000588,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,630,14,392,2,0.000443,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,631,15,448,2,0.000457,0.000051,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,631,14,392,2,0.000488,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,632,15,448,2,0.000461,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,632,14,392,2,0.000424,0.000079,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,633,15,448,2,0.000427,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,633,14,392,2,0.000454,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,634,15,448,2,0.000487,0.000067,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,634,14,392,2,0.000503,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,635,15,448,2,0.000508,0.000056,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,635,14,392,2,0.000452,0.000053,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,636,15,448,2,0.000446,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,636,14,392,2,0.000527,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,637,15,448,2,0.000423,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,637,14,392,2,0.000501,0.000038,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,638,15,448,2,0.000479,0.000059,0.000013
192.168.0.1,www.csuchico.edu,HTTP/1.1,638,14,392,2,0.000537,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,639,15,448,2,0.000442,0.000040,0.000020
192.168.0.1,www.csuchico.edu,HTTP/1.1,639,14,392,2,0.000816,0.000062,0.000016
192.168.0.1,www.csuchico.edu,HTTP/1.0,640,15,448,2,0.000458,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,640,14,392,2,0.000434,0.000049,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,641,15,448,2,0.000424,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,641,14,392,2,0.000423,0.000048,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,642,15,448,2,0.000505,0.000074,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,642,14,392,2,0.000542,0.000039,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,643,15,448,2,0.000494,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,643,14,392,2,0.000471,0.000061,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,644,15,448,2,0.000545,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,644,14,392,2,0.000430,0.000079,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,645,15,448,2,0.000486,0.000057,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,645,14,392,2,0.000456,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,646,15,448,2,0.000483,0.000043,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.1,646,14,392,2,0.000465,0.000071,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,647,15,448,2,0.000429,0.000052,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,647,14,392,2,0.000435,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,648,15,448,2,0.000421,0.000055,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,648,14,392,2,0.000475,0.000041,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,649,15,448,2,0.000641,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,649,14,392,2,0.000433,0.000050,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,650,15,448,2,0.000658,0.000044,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,650,14,392,2,0.000515,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,651,15,448,2,0.000431,0.000044,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,651,14,392,2,0.000514,0.000054,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,652,15,448,2,0.000550,0.000057,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,652,14,392,2,0.000449,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,653,15,448,2,0.000446,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,653,14,392,2,0.000444,0.000058,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,654,15,448,2,0.000456,0.000060,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,654,14,392,2,0.000477,0.000053,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,655,15,448,2,0.000487,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,655,14,392,2,0.000455,0.000054,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,656,15,448,2,0.000452,0.000047,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,656,14,392,2,0.000452,0.000038,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,657,15,448,2,0.000441,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,657,14,392,2,0.000462,0.000043,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,658,15,448,2,0.000721,0.000052,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.1,658,14,392,2,0.000660,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,659,15,448,2,0.000524,0.000058,0.000015
192.168.0.1,www.csuchico.edu,HTTP/1.1,659,14,392,2,0.000552,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,660,15,448,2,0.000440,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,660,14,392,2,0.000456,0.000039,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,661,15,448,2,0.000475,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,661,14,392,2,0.000444,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,662,15,448,2,0.000450,0.000055,0.000036
192.168.0.1,www.csuchico.edu,HTTP/1.1,662,14,392,2,0.000567,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,663,15,448,2,0.000443,0.000039,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,663,14,392,2,0.000487,0.000072,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,664,15,448,2,0.000540,0.000040,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,664,14,392,2,0.000443,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,665,15,448,2,0.000435,0.000048,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,665,14,392,2,0.000469,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,666,15,448,2,0.000483,0.000068,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,666,14,392,2,0.000440,0.000040,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,667,15,448,2,0.000542,0.000064,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,667,14,392,2,0.000456,0.000047,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,668,15,448,2,0.000546,0.000045,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,668,14,392,2,0.000442,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,669,15,448,2,0.000469,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,669,14,392,2,0.000455,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,670,15,448,2,0.000460,0.000050,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,670,14,392,2,0.000450,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,671,15,448,2,0.000448,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,671,14,392,2,0.000470,0.000051,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,672,15,448,2,0.000444,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,672,14,392,2,0.000471,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,673,15,448,2,0.000466,0.000042,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,673,14,392,2,0.000664,0.000070,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,674,15,448,2,0.000499,0.000043,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,674,14,392,2,0.000459,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,675,15,448,2,0.000455,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,675,14,392,2,0.000463,0.000046,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,676,15,448,2,0.000439,0.000063,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,676,14,392,2,0.000456,0.000051,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,677,15,448,2,0.000464,0.000054,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,677,14,392,2,0.000454,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,678,15,448,2,0.000488,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,678,14,392,2,0.000467,0.000079,0.000012
192.168.0.1,www.csuchico.edu,HTTP/1.0,679,15,448,2,0.000452,0.000059,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,679,14,392,2,0.000477,0.000042,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,680,15,448,2,0.000467,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,680,14,392,2,0.000447,0.000087,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,681,15,448,2,0.000442,0.000047,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,681,14,392,2,0.000459,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,682,15,448,2,0.000459,0.000068,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,682,14,392,2,0.000444,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,683,15,448,2,0.000438,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,683,14,392,2,0.000427,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,684,15,448,2,0.000470,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,684,14,392,2,0.000435,0.000046,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,685,15,448,2,0.000446,0.000044,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,685,14,392,2,0.000434,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,686,15,448,2,0.000510,0.000069,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,686,14,392,2,0.000443,0.000065,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,687,15,448,2,0.000451,0.000044,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,687,14,392,2,0.000456,0.000053,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,688,15,448,2,0.000468,0.000046,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,688,14,392,2,0.000455,0.000048,0.000015
192.168.0.1,www.csuchico.edu,HTTP/1.0,689,15,448,2,0.000438,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,689,14,392,2,0.000435,0.000051,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,690,15,448,2,0.000462,0.000053,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,690,14,392,2,0.000450,0.000043,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,691,15,448,2,0.000454,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,691,14,392,2,0.000463,0.000055,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,692,15,448,2,0.000472,0.000050,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,692,14,392,2,0.000416,0.000045,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,693,15,448,2,0.000423,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,693,14,392,2,0.000455,0.000050,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,694,15,448,2,0.000459,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,694,14,392,2,0.000441,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,695,15,448,2,0.000444,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,695,14,392,2,0.000530,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,696,15,448,2,0.000456,0.000048,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,696,14,392,2,0.000455,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,697,15,448,2,0.000454,0.000046,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,697,14,392,2,0.000488,0.000040,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.0,698,15,448,2,0.000465,0.000040,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,698,14,392,2,0.000450,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,699,15,448,2,0.000438,0.000048,0.000011
192.168.0.1,www.csuchico.edu,HTTP/1.1,699,14,392,2,0.000495,0.000040,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,700,15,448,2,0.000455,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,700,14,392,2,0.000450,0.000045,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,701,15,448,2,0.000435,0.000052,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,701,14,392,2,0.000526,0.000037,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,702,15,448,2,0.000439,0.000054,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,702,14,392,2,0.000536,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,703,15,448,2,0.000442,0.000043,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,703,14,392,2,0.000445,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,704,15,448,2,0.000555,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,704,14,392,2,0.000448,0.000049,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,705,15,448,2,0.000474,0.000041,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,705,14,392,2,0.000467,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,706,15,448,2,0.000445,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,706,14,392,2,0.000447,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,707,15,448,2,0.000437,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,707,14,392,2,0.000496,0.000051,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.0,708,15,448,2,0.000447,0.000042,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,708,14,392,2,0.000495,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,709,15,448,2,0.000460,0.000039,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,709,14,392,2,0.000444,0.000052,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,710,15,448,2,0.000478,0.000041,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,710,14,392,2,0.000463,0.000049,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,711,15,448,2,0.000457,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,711,14,392,2,0.000480,0.000050,0.000014
192.168.0.1,www.csuchico.edu,HTTP/1.0,712,15,448,2,0.000425,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,712,14,392,2,0.000446,0.000044,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,713,15,448,2,0.000452,0.000050,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,713,14,392,2,0.000461,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,714,15,448,2,0.000436,0.000048,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,714,14,392,2,0.000455,0.000041,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,715,15,448,2,0.000449,0.000039,0.000009
192.168.0.1,www.csuchico.edu,HTTP/1.1,715,14,392,2,0.000499,0.000048,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,716,15,448,2,0.000459,0.000047,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.1,716,14,392,2,0.000475,0.000042,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,717,15,448,2,0.000429,0.000049,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,717,14,392,2,0.000432,0.000047,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.0,718,15,448,2,0.000475,0.000038,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.1,718,14,392,2,0.000454,0.000047,0.000008
192.168.0.1,www.csuchico.edu,HTTP/1.0,719,15,448,2,0.000427,0.000037,0.000010
192.168.0.1,www.csuchico.edu,HTTP/1.1,719,14,392,2,0.000466,0.000039,0.000007
192.168.0.1,www.csuchico.edu,HTTP/1.0,720,15,448,2,0.000474,0.000066,0.000008
